timestep,phi,phi_dot
0.11705852926463231,-0.11733798304125322,-5.949407564814032
0.11805902951475739,-0.12328739060606725,-5.884459132077586
0.11905952976488245,-0.12917184973814483,-5.818050619235378
0.12006003001500751,-0.1349899003573802,-5.750208811217758
0.12106053026513257,-0.14074010916859797,-5.680960797054455
0.12206103051525763,-0.14642106996565243,-5.610333960318603
0.12306153076538269,-0.15203140392597103,-5.538355969527315
0.12406203101550775,-0.15756975989549835,-5.465054768501886
0.12506253126563283,-0.16303481466400024,-5.390458566690728
0.12606303151575787,-0.16842527323069098,-5.314595829458074
0.12706353176588295,-0.17373986906014904,-5.2374952683415765
0.128064032016008,-0.17897736432849062,-5.159185831281824
0.12906453226613307,-0.18413655015977246,-5.079696692826867
0.13006503251625812,-0.18921624685259933,-4.999057244314801
0.1310655327663832,-0.19421530409691412,-4.917297084037447
0.13206603301650827,-0.19913260118095158,-4.834446007388185
0.1330665332666333,-0.20396704718833977,-4.750533996996959
0.1340670335167584,-0.20871758118533673,-4.665591212855472
0.13506753376688344,-0.2133831723981922,-4.579647982435594
0.1360680340170085,-0.2179628203806278,-4.492734790803958
0.13706853426713356,-0.22245555517143176,-4.40488227073575
0.13806903451725863,-0.2268604374421675,-4.316121192830642
0.13906953476738368,-0.23117655863499814,-4.226482455633839
0.14007003501750875,-0.23540304109063198,-4.135997075765171
0.14107053526763383,-0.23953903816639716,-4.044696178059155
0.14207103551775888,-0.24358373434445632,-3.95261098571894
0.14307153576788395,-0.24753634533017527,-3.8597728104870086
0.144072036018009,-0.25139611814066226,-3.766213042835521
0.14507253626813407,-0.2551623311834978,-3.6719631421791448
0.14607303651825912,-0.25883429432567695,-3.5770546271131995
0.1470735367683842,-0.26241134895279017,-3.4815190656799304
0.14807403701850924,-0.2658928680184701,-3.3853880656656936
0.14907453726863432,-0.2692782560841358,-3.288693264931824
0.1500750375187594,-0.2725669493490676,-3.191466321781924
0.15107553776888444,-0.2757584156708495,-3.093738905368294
0.1520760380190095,-0.2788521545762178,-2.995542686140198
0.15307653826913456,-0.28184769726235803,-2.8969093263366315
0.15407703851925963,-0.28474460658869466,-2.7978704705262407
0.15507753876938468,-0.2875424770592209,-2.698457736197001
0.15607803901950976,-0.2902409347954179,-2.59870270439825
0.1570785392696348,-0.2928396374998162,-2.498636910437633
0.15807903951975988,-0.2953382744102538,-2.3982918346355
0.15907953976988495,-0.2977365662448893,-2.2976988931392466
0.16008004002001,-0.30003426513802856,-2.1968894288000835
0.16108054027013508,-0.30223115456682864,-2.0958947021146743
0.16208104052026012,-0.30432704926894333,-1.9947458822340525
0.1630815407703852,-0.30632179515117736,-1.8934740380421993
0.16408204102051024,-0.30821526918921954,-1.792110129306635
0.16508254127063532,-0.3100073793185262,-1.690684997903336
0.1660830415207604,-0.3116980643164295,-1.5892293591182616
0.16708354177088544,-0.31328729367554775,-1.4877737930277415
0.16808404202101052,-0.3147750674685755,-1.3863487359599385
0.16908454227113556,-0.3161614162045354,-1.2849844720395662
0.17008504252126064,-0.317446400676575,-1.1837111248180077
0.17108554277138568,-0.318630111801393,-1.0825586489909451
0.17208604302151076,-0.31971267045038393,-0.9815568222055725
0.1730865432716358,-0.3206942272725895,-0.8807352369594295
0.17408704352176088,-0.3215749625095489,-0.7801232925928554
0.17508754377188596,-0.3223550858021418,-0.6797501873770264
0.176088044022011,-0.3230348359895188,-0.5796449106994987
0.17708854427213608,-0.3236144809002183,-0.4798362353491456
0.17808904452226113,-0.32409431713556747,-0.3803527099023344
0.1790895447723862,-0.3244746698454698,-0.28122265121215245
0.18009004502251125,-0.32475589249668196,-0.18247413700245074
0.18109054527263632,-0.3249383666336844,-0.08413499856843391
0.18209104552276137,-0.3250225016322528,0.013767186414513577
0.18309154577288644,-0.32500873444583833,0.11120510097211686
0.18409204602301152,-0.3248975293448662,0.20815169580100779
0.18509254627313657,-0.3246893776490652,0.3045801961254626
0.18609304652326164,-0.32438479745293974,0.4004641084395548
0.1870935467733867,-0.32398433334450016,0.49577722713323896
0.18809404702351176,-0.32348855611736693,0.5904936410009228
0.1890945472736368,-0.322898062476366,0.6845877396311283
0.19009504752376188,-0.32221347473673484,0.7780342196758825
0.19109554777388693,-0.32143544051705897,0.8708080909985235
0.192096048024012,-0.3205646324260604,0.9628846826986486
0.19309654827413708,-0.31960174774336175,1.0542396490129735
0.19409704852426213,-0.3185475080943488,1.1448489750909172
0.1950975487743872,-0.31740265911925786,1.2346889826437673
0.19609804902451225,-0.3161679701366141,1.3237363354663259
0.19709854927463732,-0.31484423380114773,1.4119680448299785
0.19809904952476237,-0.3134322657563178,1.499361474746173
0.19909954977488745,-0.3119329042815716,1.5858943470993374
0.2001000500250125,-0.3103470099344723,1.6715447466483122
0.20110055027513757,-0.30867546518782396,1.7562911258954124
0.20210105052526264,-0.30691917406192853,1.8401123098222825
0.2031015507753877,-0.30507906175210625,1.9229875004917496
0.20410205102551277,-0.3031560742516145,2.004896281514923
0.2051025512756378,-0.3011511779700996,2.0858186223828326
0.2061030515257629,-0.2990653593477168,2.1657348826619485
0.20710355177588793,-0.2968996244650548,2.2446258160529537
0.208104052026013,-0.29465499864900185,2.322472574312205
0.20910455227613806,-0.2923325260746896,2.3992567110353447
0.21010505252626313,-0.28993326936365427,2.474960185302575
0.2111055527763882,-0.2874583091783517,2.5495653651851584
0.21210605302651325,-0.28490874381316655,2.623055031112738
0.21310655327663833,-0.2822856887820538,2.6954123791011244
0.21410705352676337,-0.27959027640295264,2.766621023840235
0.21510755377688845,-0.2768236553791124,2.8366650016419195
0.2161080540270135,-0.2739869903774705,2.9055287732474437
0.21710855427713857,-0.27108146160422303,2.9731972264944475
0.21810905452726362,-0.26810826437772856,3.0396556788432423
0.2191095547773887,-0.2650686086988853,3.1048898797623448
0.22011005502751377,-0.261963718819123,3.1688860129731986
0.22111055527763882,-0.2587948328061498,3.2316306985540697
0.2221110555277639,-0.2555632021075957,3.2931109949031443
0.22311155577788894,-0.25227009111269255,3.3533144005609072
0.224112056028014,-0.24891677671213164,3.4122288558919105
0.22511255627813906,-0.24550454785623974,3.4698427446260904
0.22611305652826413,-0.24203470511161365,3.526144895259832
0.2271135567783892,-0.23850856021635383,3.581124582317017
0.22811405702851426,-0.2349274356340368,3.634771527470338
0.22911455727863933,-0.2312926641065665,3.687075900523197
0.23011505752876438,-0.2276055882060433,3.738028320252551
0.23111555777888945,-0.22386755988579074,3.7876198551131015
0.2321160580290145,-0.22007994003067763,3.835842023803273
0.23311655827913957,-0.21624409800687436,3.88268679569346
0.23411705852926462,-0.2123614112111809,3.928146591117055
0.2351175587793897,-0.20843326462006384,3.972214281524824
0.23611805902951477,-0.204461050338539,4.014883189503219
0.23711855927963982,-0.2004461671490358,4.056147088657264
0.2381190595297649,-0.19639002006037853,4.096000203358688
0.23911955977988994,-0.19229401985701985,4.1344372083600085
0.24012006003001501,-0.18815958264865984,4.171453228275315
0.24112056028014006,-0.18398812942038453,4.207043836928536
0.24212106053026514,-0.17978108558345599,4.241205056570009
0.24312156078039018,-0.175539880526886,4.273933356962195
0.24412206103051526,-0.1712659471699238,4.30522565433545
0.24512256128064033,-0.16696072151558836,4.335079310214749
0.24612306153076538,-0.1626256422053736,4.3634921301183525
0.24712356178089045,-0.15826215007525524,4.390462362129373
0.2481240620310155,-0.15387168771312587,4.415988695341302
0.24912456228114058,-0.14945569901778458,4.440070258178533
0.25012506253126565,-0.14501562875960605,4.462706616592976
0.2511255627813907,-0.14055292214301307,4.483897772137893
0.25212606303151575,-0.13606902437087517,4.503644159920108
0.2531265632816408,-0.13156538021095507,4.52194664643177
0.2541270635317659,-0.1270434335645233,4.5388065272628975
0.25512756378189094,-0.12250462703726041,4.55422552469594
0.256128064032016,-0.11795040151256447,4.568205785183638
0.2571285642821411,-0.11338219572738084,4.580749876711489
0.25812906453226614,-0.10880144585066935,4.591860786046146
0.2591295647823912,-0.1042095850646232,4.601541915871116
0.26013006503251623,-0.09960804314875209,4.609797081811148
0.26113056528264134,-0.09499824606694093,4.6166305093467175
0.2621310655327664,-0.09038161555759422,4.622046830620066
0.26313156578289143,-0.08575956872697416,4.626051081134244
0.26413206603301653,-0.08113351764583991,4.628648696346665
0.2651325662831416,-0.07650486894949325,4.629845508158684
0.2661330665332666,-0.07187502344133456,4.629647741302738
0.2671335667833917,-0.06724537570003182,4.628062009628624
0.2681340670335168,-0.0626173136904032,4.62509531229049
0.2691345672836418,-0.05799221837811271,4.620755029836159
0.27013506753376687,-0.053371463348276554,4.615048920200413
0.271135567783892,-0.04875641442807614,4.607985114603894
0.272136068034017,-0.04414842931347225,4.599572113359297
0.27313656828414207,-0.039548857200112954,4.589818781586542
0.2741370685342671,-0.03495903841852641,4.578734344838644
0.2751375687843922,-0.030380304073687768,4.566328384640008
0.27613806903451726,-0.02581397568904776,4.552610833938915
0.2771385692846423,-0.021261364855108843,4.537591972475934
0.27813906953476736,-0.01672377288263291,4.521282422070088
0.27913956978489246,-0.01220249046056282,4.503693141824527
0.2801400700350175,-0.007698797318738293,4.484835423253574
0.28114057028514255,-0.003213961895484719,4.464720885332928
0.28214107053526766,0.0012507589898482089,4.443361469474908
0.2831415707853927,0.005694120459323117,4.4207694344305795
0.28414207103551775,0.010114889893753698,4.39695735112063
0.2851425712856428,0.014511847244874327,4.3719380973969
0.2861430715357679,0.018883785342271225,4.345724852736454
0.28714357178589295,0.02322951019500768,4.31833109287009
0.288144072036018,0.027547841287877767,4.289770584347237
0.2891445722861431,0.031837611872225,4.260057379039138
0.29014507253626814,0.03609766925126414,4.229205808582274
0.2911455727863932,0.04032687505984642,4.197230478763983
0.29214607303651824,0.0445241055386104,4.164146263852209
0.29314657328664334,0.04868825180246261,4.129968300871365
0.2941470735367684,0.05281822010333398,4.0947119838262696
0.29514757378689344,0.05691293208716025,4.058392957876138
0.2961480740370185,0.06097132504503639,4.021027113460609
0.2971485742871436,0.064992352158497,3.9826305803797952
0.29814907453726863,0.0689749827388768,3.943219721830347
0.2991495747873937,0.07291820246070714,3.902811128399532
0.3001500750375188,0.07682101358910667,3.8614216120193223
0.30115057528764383,0.080682435201126,3.819068199882494
0.3021510755377689,0.0845015034010085,3.7757681283227433
0.3031515757878939,0.08827727152933124,3.731538836660827
0.304152076038019,0.09200881036599207,3.686397961018723
0.3051525762881441,0.09569520832701078,3.640363328103832
0.3061530765382691,0.09933557165511461,3.5934529489652096
0.3071535767883942,0.10292902460407982,3.5456850127238493
0.30815407703851927,0.10647470961680366,3.497077880279006
0.3091545772886443,0.10997178749708267,3.44765007799257
0.31015507753876936,0.11341943757507524,3.3974202913534826
0.31115557778889447,0.11681685786642872,3.3464073586241927
0.3121560780390195,0.12016326522505291,3.294630264471143
0.31315657828914456,0.12345789548952406,3.2421081335812714
0.3141570785392696,0.12670000362310532,3.1888602242665076
0.3151575787893947,0.12988886384737183,3.1349059220582434
0.31615807903951976,0.1330237697694301,3.0802647332937405
0.3171585792896448,0.13610403450272382,3.024956278696443
0.3181590795397699,0.13912899078142027,2.9690002869521432
0.31915957978989495,0.14209799106837243,2.9124165882829565
0.32016008004002,0.14501040765665538,2.85522510802103
0.32116058029014505,0.1478656327646764,2.797445860183928
0.32216108054027015,0.15066307862486034,2.739098941053605
0.3231615807903952,0.15340217756591393,2.680204522760879
0.32416208104052024,0.1560823820886748,2.6207828468773005
0.32516258129064535,0.15870316493555212,2.5608542180163116
0.3261630815407704,0.16126401915356842,2.5004389974455643
0.32716358179089544,0.16376445815101398,2.439557596712266
0.3281640820410205,0.16620401574772625,2.3782304712834006
0.3291645822911456,0.16858224621900966,2.3164781142026656
0.33016508254127064,0.17089872433321232,2.254321049765949
0.3311655827913957,0.17315304538297827,2.1917798272171556
0.3321660830415208,0.17534482521019543,2.1288750144661766
0.33316658329164583,0.1774737002246616,2.065627191830787
0.3341670835417709,0.1795393274164924,2.0020569458042345
0.33516758379189593,0.18154138436229664,1.9381848628502656
0.33616808404202103,0.1834795692251469,1.8740315232273252
0.3371685842921461,0.18535360074837423,1.8096174948436445
0.3381690845422711,0.18716321824321788,1.744963327144914
0.3391695847923962,0.1889081815703628,1.680089545036224
0.3401700850425213,0.19058827111539903,1.6150166428399342
0.3411705852926463,0.19220328775823897,1.5497650782911148
0.34217108554277137,0.19375305283653008,1.4843552665721875
0.34317158579289647,0.19523740810310225,1.4188075743883675
0.3441720860430215,0.19665621567749061,1.353142314085495
0.34517258629314657,0.1980093579915761,1.2873797378118204
0.3461730865432716,0.1992967377293879,1.2215400317252885
0.3471735867933967,0.2005182777611132,1.1556433102478456
0.34817408704352176,0.20167392107136103,1.0897096103682724
0.3491745872936468,0.2027636306817293,1.0237588859950226
0.3501750875437719,0.20378738956772433,0.9578110023605287
0.35117558779389696,0.20474520057008486,0.8918857304784088
0.352176088044022,0.20563708630056327,0.8260027416549913
0.35317658829414705,0.20646308904221825,0.7601816020565474
0.35417708854427216,0.2072232706442748,0.6944417673335992
0.3551775887943972,0.2079177124116084,0.6288025773036487
0.35617808904452225,0.20854651498891205,0.563283250693648
0.3571785892946473,0.2091097982396057,0.4979028799435062
0.3581790895447724,0.2096077011195492,0.43268042607190693
0.35917958979489745,0.21004038154562113,0.3676347136056826
0.3601800900450225,0.2104080162592268,0.30278442557396784
0.3611805902951476,0.21071080068480078,0.23814809856832997
0.36218109054527264,0.21094894878336912,0.17374411787004806
0.3631815907953977,0.21112269290123917,0.10959071264568708
0.36418209104552274,0.21123228361388485,0.0457059512120869
0.36518259129564784,0.21127798956509694,-0.01789226362813899
0.3661830915457729,0.2112600973014688,-0.08118619917952738
0.36718359179589793,0.21117891110228929,-0.14415829737407038
0.36818409204602304,0.2110347528049152,-0.2067911792178868
0.3691845922961481,0.21082796162569734,-0.26906764916327197
0.37018509254627313,0.21055889397653407,-0.3309706994051648
0.3711855927963982,0.21022792327712891,-0.3924835141010992
0.3721860930465233,0.20983543976302782,-0.4535894735137324
0.37318659329664833,0.2093818502895141,-0.5142721580750721
0.3741870935467734,0.20886757813143902,-0.5745153523715509
0.3751875937968984,0.20829306277906748,-0.6343030490491249
0.3761880940470235,0.20765875973001835,-0.6936194526375996
0.37718859429714857,0.20696514027738075,-0.7524489832934171
0.3781890945472736,0.20621269129408734,-0.8107762804601643
0.3791895947973987,0.20540191501362717,-0.8685862064460896
0.38019009504752377,0.2045333288071811,-0.9258638499179473
0.3811905952976488,0.20360746495726315,-0.9825945293105119
0.38219109554777386,0.20262487042795263,-1.0387637961511382
0.38319159579789897,0.2015861066318015,-1.0943574382987684
0.384192096048024,0.2004917491935027,-1.149361483096815
0.38519259629814906,0.19934238771040588,-1.2037622004393818
0.38619309654827416,0.1981386255099665,-1.2575461057503066
0.3871935967983992,0.1968810794042162,-1.310699962874545
0.38819409704852426,0.19557037944134165,-1.3632107868814372
0.3891945972986493,0.19420716865446022,-1.4150658467794324
0.3901950975487744,0.19279210280768078,-1.4662526681418733
0.39119559779889945,0.1913258501395389,-1.5167590356434681
0.3921960980490245,0.18980909110389543,-1.5665729955071124
0.3931965982991496,0.18824251810838832,-1.6156828578607454
0.39419709854927465,0.1866268352505276,-1.6640771990039582
0.3951975987993997,0.18496275805152362,-1.7117448635840966
0.39619809904952474,0.18325101318793952,-1.7586749666816333
0.39719859929964985,0.18149233822125788,-1.804856895804607
0.3981990995497749,0.17968748132545326,-1.8502803127919614
0.39919959979989994,0.1778372010126613,-1.8949351556256375
0.400200100050025,0.17594226585703565,-1.9388116401513078
0.4012006003001501,0.17400345421688435,-1.981900261707662
0.40220110055027514,0.17202155395517668,-2.024191796664189
0.4032016008004002,0.1699973621585125,-2.065677303867421
0.4042021010505253,0.16793168485464507,-2.1063481259956376
0.40520260130065033,0.16582533672864944,-2.146195890822053
0.4062031015507754,0.1636791408378274,-2.1852125123865376
0.4072036018009004,0.16149392832544085,-2.223390192075953
0.40820410205102553,0.1592705381333649,-2.2607214196132057
0.4092046023011506,0.1570098167137517,-2.2971989739551493
0.4102051025512756,0.15471261773979655,-2.3328159240994992
0.4112056028014007,0.15237980181569705,-2.3675656298009407
0.4122061030515258,0.1500122361858961,-2.401441742196645
0.4132066033016508,0.14761079444369946,-2.434438204341431
0.41420710355177587,0.145176356239358,-2.466549251652834
0.41520760380190097,0.1427098069877052,-2.497769412266377
0.416208104052026,0.14021203757543882,-2.5280935073013566
0.41720860430215106,0.13768394406813747,-2.5575166510374814
0.4182091045522761,0.1351264274171,-2.586034251002735
0.4192096048024012,0.13254039316609725,-2.6136420079728517
0.42021010505252626,0.1299267511581244,-2.6403359158828166
0.4212106053026513,0.1272864152422416,-2.6661122616508397
0.4222111055527764,0.12462030298059076,-2.690967624915258
0.42321160580290146,0.1219293353556755,-2.714898877684859
0.4242121060530265,0.11921443647799064,-2.7379031839031374
0.42521260630315155,0.1164765332940875,-2.759977998927019
0.42621310655327665,0.11371655529516048,-2.7811210689206103
0.4272136068034017,0.11093543422623986,-2.801330430164555
0.42821410705352675,0.1081341037960753,-2.8206044082816044
0.42921460730365185,0.10531349938779369,-2.838941617379019
0.4302151075537769,0.10247455777041467,-2.8563409591084623
0.43121560780390195,0.09961821681130621,-2.8728016216440446
0.432216108054027,0.09674541518966216,-2.888323078579216
0.4332166083041521,0.09385709211108295,-2.902905087743219
0.43421710855427714,0.09095418702333974,-2.9165476899378278
0.4352176088044022,0.0880376393334019,-2.9292512075951405
0.43621810905452724,0.08510838812580676,-2.9410162433571854
0.43721860930465234,0.08216737188244957,-2.9518436785781414
0.4382191095547774,0.07921552820387143,-2.9617346717499857
0.43921960980490243,0.07625379353212144,-2.970690656852397
0.44022011005502754,0.07328310287526904,-2.978713341627772
0.4412206103051526,0.07030438953364126,-2.9858047057822135
0.44222111055527763,0.06731858482785905,-2.991966999113395
0.4432216108054027,0.06432661782874566,-2.9972027395661858
0.4442221110555278,0.061329415089179475,-3.0015147112169784
0.4452226113056528,0.0583279003779625,-3.0049059621876473
0.4462231115557779,0.05532299441577485,-3.0073798024900977
0.447223611805903,0.05231561461328475,-3.00893980180238
0.448224112056028,0.049306674811482376,-3.0095897871773536
0.44922461230615307,0.046297085024305025,-3.0093338406849117
0.4502251125562781,0.04328775118362011,-3.0081762969887786
0.4512256128064032,0.040279574886631336,-3.0061217408589207
0.45222611305652827,0.03727345314577241,-3.0031750046206156
0.4532266133066533,0.0342702781411518,-2.999341165541244
0.4542271135567784,0.03127093697561056,-2.9946255431558835
0.45522761380690346,0.028276311432454675,-2.989033696532787
0.4562281140570285,0.025287277735921886,-2.9825714214798595
0.45722861430715356,0.02230470631444203,-2.9752447476932367
0.45822911455727866,0.019329461566748793,-2.967059935849103
0.4592296148074037,0.01636240163089969,-2.958023474639882
0.46023011505752875,0.013404378156259807,-2.9481420777559526
0.4612306153076538,0.010456236078503853,-2.9374226808140507
0.4622311155577789,0.007518813397689802,-2.9258724382335317
0.46323161580790395,0.00459294095945627,-2.913498720061671
0.464232116058029,0.001679442239394599,-2.9003091087491994
0.4652326163081541,-0.0012208668693546006,-2.886311395877272
0.46623311655827915,-0.0041071782652318724,-2.8715135788370794
0.4672336168084042,-0.006978691844068952,-2.8559238574633246
0.46823411705852924,-0.009834615701532276,-2.8395506306227873
0.46923461730865434,-0.012674166332155064,-2.8224024927592137
0.4702351175587794,-0.015496568824914278,-2.804488230395771
0.47123561780890444,-0.01830105705531005,-2.785816818596318
0.47223611805902954,-0.02108687387390637,-2.7663974173867434
0.4732366183091546,-0.023853271291293113,-2.746239368137638
0.47423711855927964,-0.026599510659430753,-2.725352189909562
0.4752376188094047,-0.029324862849340314,-2.7037455757621847
0.4762381190595298,-0.032028608425102495,-2.6814293890285716
0.47723861930965483,-0.03471003781413107,-2.6584136595558983
0.4782391195597799,-0.03736845147368697,-2.6347085799138794
0.4792396198099049,-0.04000316005360085,-2.610324501572204
0.48024012006003003,-0.04261348455517305,-2.5852719310482626
0.4812406203101551,-0.04519875648622131,-2.5595615260264695
0.4822411205602801,-0.04775831801224778,-2.5332040914504708
0.4832416208104052,-0.05029152210369825,-2.506210575589544
0.4842421210605303,-0.05279773267928779,-2.4785920660804868
0.4852426213106553,-0.05527632474536828,-2.450359785946298
0.48624312156078037,-0.05772668453131458,-2.421525089592956
0.48724362181090547,-0.06014820962090754,-2.392099458785597
0.4882441220610305,-0.06254030907969314,-2.362094498605397
0.48924462231115556,-0.06490240357829855,-2.331521933388462
0.49024512256128067,-0.06723392551168701,-2.3003936026480303
0.4912456228114057,-0.06953431911433504,-2.268721456981284
0.49224612306153076,-0.07180304057131633,-2.236517553962077
0.4932466233116558,-0.0740395581252784,-2.203794054020872
0.4942471235617809,-0.07624335217929927,-2.1705632163131843
0.49524762381190596,-0.07841391539561246,-2.1368373945778285
0.496248124062031,-0.08055075279019029,-2.102629032986256
0.49724862431215605,-0.08265338182317655,-2.0679506619842676
0.49824912456228115,-0.08472133248516082,-2.032814894127393
0.4992496248124062,-0.08675414737928822,-1.997234419911208
0.5002501250625313,-0.08875138179919942,-1.9612220035978656
0.5012506253126563,-0.09071260380279729,-1.9247904790401165
0.5022511255627814,-0.09263739428183741,-1.8879527455040768
0.5032516258129065,-0.09452534702734149,-1.8507217634920052
0.5042521260630315,-0.09637606879083349,-1.8131105505663427
0.5052526263131566,-0.09818917934139984,-1.775132177176261
0.5062531265632816,-0.0999643115185761,-1.7367997624879596
0.5072536268134067,-0.10170111128106406,-1.698126470219947
